,AMD16_Normal,AMD16_Reordered,AMD64_Normal,AMD64_Reordered,AMD48_Normal,AMD48_Reordered,AMD128_Normal,AMD128_Reordered,SKY32_Normal,SKY32_Reordered,ICE72_Normal,ICE72_Reordered,ARM_Normal,ARM_Reordered,HUA_Normal,HUA_Reordered
./Nemeth/nemeth07/nemeth07.mtx,2.077E-05,2.098E-05,1.489E-05,1.493E-05,1.456E-05,1.469E-05,1.638E-05,1.641E-05,1.768E-05,1.787E-05,9.6E-06,9.67E-06,5.104E-05,5.027E-05,0.00015988,0.0001602
./Nemeth/nemeth08/nemeth08.mtx,2.075E-05,2.107E-05,1.501E-05,1.482E-05,1.527E-05,1.538E-05,1.639E-05,1.64E-05,1.762E-05,1.774E-05,9.59E-06,9.63E-06,5.077E-05,5.087E-05,0.00016155,0.00016019
./Nemeth/nemeth09/nemeth09.mtx,2.089E-05,2.11E-05,1.503E-05,1.494E-05,1.461E-05,1.514E-05,1.627E-05,1.623E-05,1.771E-05,1.819E-05,9.55E-06,9.6E-06,4.949E-05,5.196E-05,0.00016255,0.00015863
./Nemeth/nemeth10/nemeth10.mtx,2.119E-05,2.119E-05,1.503E-05,1.509E-05,1.503E-05,1.484E-05,1.681E-05,1.651E-05,1.776E-05,1.794E-05,9.7E-06,9.63E-06,5.094E-05,5.172E-05,0.0001606,0.00015825
./Nemeth/nemeth11/nemeth11.mtx,2.108E-05,2.107E-05,1.524E-05,1.518E-05,1.522E-05,1.5E-05,1.702E-05,1.634E-05,1.781E-05,1.786E-05,9.73E-06,9.7E-06,5.154E-05,5.112E-05,0.00015921,0.00016035
./Nemeth/nemeth12/nemeth12.mtx,2.342E-05,2.35E-05,1.599E-05,1.586E-05,1.59E-05,1.598E-05,1.748E-05,1.756E-05,1.962E-05,1.96E-05,1.037E-05,1.033E-05,5.207E-05,5.134E-05,0.00016008,0.00015949
./Nemeth/nemeth13/nemeth13.mtx,2.478E-05,2.489E-05,1.658E-05,1.636E-05,1.629E-05,1.673E-05,1.825E-05,1.837E-05,1.997E-05,2.036E-05,1.071E-05,1.072E-05,5.321E-05,5.352E-05,0.0001609,0.00015814
./Nemeth/nemeth14/nemeth14.mtx,2.636E-05,2.625E-05,1.694E-05,1.663E-05,1.72E-05,1.726E-05,1.884E-05,1.896E-05,2.112E-05,2.081E-05,1.096E-05,1.105E-05,5.414E-05,5.359E-05,0.00016263,0.00015888
./Nemeth/nemeth15/nemeth15.mtx,2.831E-05,2.847E-05,1.744E-05,1.744E-05,1.776E-05,1.823E-05,2E-05,1.999E-05,2.269E-05,2.273E-05,1.159E-05,1.151E-05,5.651E-05,5.668E-05,0.00016135,0.00016108
./Nemeth/nemeth16/nemeth16.mtx,3.069E-05,3.074E-05,1.804E-05,1.81E-05,1.868E-05,1.894E-05,2.069E-05,2.059E-05,2.465E-05,2.468E-05,1.207E-05,1.213E-05,5.68E-05,5.794E-05,0.00016422,0.00016174
./Nemeth/nemeth17/nemeth17.mtx,3.29E-05,3.303E-05,1.913E-05,1.929E-05,1.97E-05,2.002E-05,2.203E-05,2.169E-05,2.658E-05,2.655E-05,1.285E-05,1.293E-05,5.889E-05,5.898E-05,0.00016375,0.00016274
./Nemeth/nemeth18/nemeth18.mtx,3.735E-05,3.783E-05,2.027E-05,2.043E-05,2.11E-05,2.125E-05,2.242E-05,2.322E-05,2.961E-05,2.97E-05,1.381E-05,1.36E-05,6.151E-05,6.155E-05,0.00016562,0.00016345
./Nemeth/nemeth19/nemeth19.mtx,4.516E-05,4.521E-05,2.288E-05,2.267E-05,2.375E-05,2.415E-05,2.595E-05,2.552E-05,3.506E-05,3.487E-05,1.532E-05,1.542E-05,6.426E-05,6.412E-05,0.00016875,0.00016609
./Nemeth/nemeth20/nemeth20.mtx,5.382E-05,5.389E-05,2.586E-05,2.53E-05,2.899E-05,2.821E-05,2.777E-05,2.873E-05,4.14E-05,4.155E-05,1.803E-05,1.807E-05,6.941E-05,6.86E-05,0.00016849,0.00016919
./Okunbor/aft01/aft01.mtx,7.19E-06,7.02E-06,9.09E-06,9.33E-06,7.35E-06,7.18E-06,1.003E-05,1.003E-05,7.81E-06,7.92E-06,5.93E-06,5.93E-06,4.198E-05,4.114E-05,0.00016519,0.00016792
./Okunbor/aft02/aft02.mtx,7.8E-06,7.81E-06,9.28E-06,9.17E-06,7.32E-06,7.26E-06,9.97E-06,9.93E-06,8.33E-06,8.2E-06,6.2E-06,6.18E-06,4.174E-05,4.312E-05,4.509E-05,4.512E-05
./Qaplib/lp_nug20/lp_nug20.mtx,1.665E-05,1.575E-05,1.31E-05,1.344E-05,1.391E-05,1.445E-05,1.688E-05,1.882E-05,1.307E-05,1.234E-05,8.05E-06,8.01E-06,4.729E-05,4.818E-05,4.678E-05,4.69E-05
./Rothberg/struct4/struct4.mtx,7.91E-06,7.47E-06,9.47E-06,9.93E-06,7.67E-06,7.64E-06,9.83E-06,1.022E-05,8.21E-06,7.78E-06,5.84E-06,5.86E-06,3.383E-05,3.87E-05,0.00016357,0.00016867
./Shyy/shyy161/shyy161.mtx,2.199E-05,2.204E-05,1.313E-05,1.353E-05,1.254E-05,1.374E-05,1.494E-05,1.666E-05,1.483E-05,1.432E-05,7.67E-06,7.86E-06,4.256E-05,3.984E-05,0.00016686,0.00016358
./Simon/raefsky1/raefsky1.mtx,1.895E-05,1.863E-05,1.434E-05,1.407E-05,1.357E-05,1.388E-05,1.413E-05,1.524E-05,1.577E-05,1.491E-05,8.05E-06,8.28E-06,3.378E-05,3.886E-05,4.422E-05,4.477E-05
./Simon/raefsky2/raefsky2.mtx,1.893E-05,1.862E-05,1.45E-05,1.401E-05,1.359E-05,1.395E-05,1.43E-05,1.501E-05,1.582E-05,1.495E-05,8.12E-06,8.27E-06,3.386E-05,3.916E-05,4.414E-05,4.528E-05
./Simon/raefsky5/raefsky5.mtx,1E-05,1.05E-05,1.184E-05,1.135E-05,9.4E-06,9.55E-06,1.141E-05,1.143E-05,9.77E-06,9.95E-06,6.37E-06,6.37E-06,3.412E-05,3.421E-05,0.00016626,0.00016549
./Simon/raefsky6/raefsky6.mtx,1.081E-05,1.025E-05,1.07E-05,1.107E-05,8.93E-06,8.35E-06,1.096E-05,1.12E-05,1.123E-05,8.84E-06,5.92E-06,6.05E-06,3.516E-05,3.022E-05,4.364E-05,4.321E-05
./Wang/wang3/wang3.mtx,1.043E-05,1.027E-05,1.061E-05,1.085E-05,9.08E-06,9.28E-06,1.138E-05,1.188E-05,9.08E-06,9.98E-06,6.49E-06,6.59E-06,4.164E-05,4.451E-05,0.00016908,0.00016634
./Wang/wang4/wang4.mtx,1.053E-05,1.036E-05,1.083E-05,1.108E-05,9.09E-06,9.17E-06,1.139E-05,1.168E-05,9.34E-06,1.011E-05,6.52E-06,6.6E-06,4.2E-05,4.434E-05,0.00016727,0.00016451
./Zhao/Zhao1/Zhao1.mtx,9.99E-06,1.012E-05,1.046E-05,1.098E-05,9.38E-06,9.28E-06,1.225E-05,1.18E-05,1.01E-05,1.007E-05,6.64E-06,6.57E-06,4.165E-05,4.47E-05,0.00016765,0.00016765
./Zhao/Zhao2/Zhao2.mtx,9.99E-06,1.015E-05,1.064E-05,1.096E-05,9.37E-06,9.17E-06,1.225E-05,1.173E-05,1.003E-05,1.017E-05,6.61E-06,6.61E-06,4.182E-05,4.461E-05,0.00016783,0.00016572
./Cunningham/k3plates/k3plates.mtx,2.005E-05,1.986E-05,1.472E-05,1.491E-05,1.398E-05,1.415E-05,1.581E-05,1.668E-05,1.63E-05,1.578E-05,8.98E-06,8.94E-06,4.925E-05,4.961E-05,4.709E-05,4.692E-05
./Chen/pkustk01/pkustk01.mtx,4.109E-05,3.038E-05,2.473E-05,1.765E-05,2.852E-05,1.985E-05,2.339E-05,2.156E-05,4.738E-05,2.455E-05,1.882E-05,1.025E-05,5.553E-05,3.911E-05,0.00016951,0.00016434
./Chen/pkustk02/pkustk02.mtx,3.648E-05,2.618E-05,1.899E-05,1.64E-05,2.311E-05,1.812E-05,1.922E-05,1.866E-05,3.146E-05,2.136E-05,1.566E-05,9.36E-06,3.815E-05,3.382E-05,0.00016315,0.00016007
./Kim/kim1/kim1.mtx,3.965E-05,3.981E-05,2.092E-05,2.146E-05,2.623E-05,2.747E-05,2.698E-05,2.787E-05,3.264E-05,3.271E-05,1.386E-05,1.386E-05,6.352E-05,6.021E-05,0.00016755,0.00016771
./Pothen/barth5/barth5.mtx,4.84E-06,4.87E-06,8.66E-06,8.49E-06,5.57E-06,5.98E-06,8.31E-06,8.33E-06,5.2E-06,4.91E-06,5.52E-06,5.52E-06,4.091E-05,4.082E-05,4.334E-05,4.348E-05
./Pothen/bodyy4/bodyy4.mtx,7.79E-06,7.9E-06,9.92E-06,9.65E-06,7.62E-06,7.35E-06,1.024E-05,9.95E-06,8.29E-06,8.63E-06,5.92E-06,5.98E-06,4.382E-05,4.25E-05,0.00016506,0.0001658
./Pothen/bodyy5/bodyy5.mtx,8.2E-06,8.19E-06,9.69E-06,9.73E-06,7.92E-06,7.63E-06,1.014E-05,1.034E-05,8.6E-06,8.78E-06,6.04E-06,6.12E-06,4.365E-05,4.268E-05,0.00016449,0.00016298
./Pothen/bodyy6/bodyy6.mtx,8.2E-06,8.37E-06,1.006E-05,9.97E-06,7.99E-06,7.91E-06,1.039E-05,1.027E-05,8.68E-06,8.8E-06,6.06E-06,6.11E-06,4.419E-05,4.289E-05,0.00016837,0.00016646
./Pothen/onera_dual/onera_dual.mtx,2.485E-05,2.776E-05,1.577E-05,1.624E-05,1.393E-05,1.279E-05,1.613E-05,1.541E-05,1.813E-05,1.88E-05,7.81E-06,7.78E-06,4.874E-05,4.936E-05,0.00016596,0.00016544
./Pothen/pwt/pwt.mtx,1.398E-05,1.097E-05,1.124E-05,1.106E-05,1.015E-05,9.62E-06,1.238E-05,1.193E-05,1.065E-05,1.032E-05,6.54E-06,6.66E-06,4.24E-05,4.391E-05,0.00016685,0.00016119
./Pothen/shuttle_eddy/shuttle_eddy.mtx,6.03E-06,4.48E-06,7.92E-06,8.04E-06,5.52E-06,5.21E-06,8.53E-06,8.26E-06,5.84E-06,6.24E-06,5.38E-06,5.43E-06,3.929E-05,4.078E-05,0.00016724,0.00016443
./Pothen/skirt/skirt.mtx,6.51E-06,6.84E-06,9.73E-06,9.55E-06,6.99E-06,6.75E-06,9.63E-06,9.61E-06,5.95E-06,5.97E-06,5.67E-06,5.62E-06,4.017E-05,3.545E-05,4.355E-05,4.317E-05
./Pothen/tandem_dual/tandem_dual.mtx,2.715E-05,3.315E-05,1.71E-05,1.708E-05,1.453E-05,1.398E-05,1.635E-05,1.609E-05,1.824E-05,2.313E-05,8.04E-06,7.99E-06,5.057E-05,5.122E-05,0.00016952,0.00016566
./Pothen/tandem_vtx/tandem_vtx.mtx,1.184E-05,7.99E-06,1.023E-05,1.102E-05,8.94E-06,8.16E-06,1.149E-05,1.055E-05,1.021E-05,8.48E-06,5.76E-06,6.04E-06,3.42E-05,4.362E-05,0.0001645,0.00016505
./Norris/heart2/heart2.mtx,4.825E-05,4.815E-05,2.308E-05,2.401E-05,2.57E-05,2.909E-05,2.295E-05,2.512E-05,3.923E-05,4.077E-05,1.684E-05,1.742E-05,3.839E-05,3.89E-05,4.975E-05,5.08E-05
./Norris/heart3/heart3.mtx,4.813E-05,4.806E-05,2.304E-05,2.396E-05,2.555E-05,2.939E-05,2.261E-05,2.51E-05,3.907E-05,4.071E-05,1.676E-05,1.718E-05,3.851E-05,3.838E-05,4.997E-05,5.032E-05
./Norris/lung2/lung2.mtx,2.68E-05,2.936E-05,1.982E-05,2.031E-05,1.877E-05,2.151E-05,2.051E-05,2.15E-05,2.024E-05,1.955E-05,9.97E-06,9.9E-06,5.694E-05,4.504E-05,0.00016807,0.00016459
./Shen/e40r0100/e40r0100.mtx,2.968E-05,2.964E-05,1.818E-05,1.795E-05,2.007E-05,2.091E-05,2.122E-05,2.072E-05,2.297E-05,2.264E-05,1.126E-05,1.098E-05,5.262E-05,5.124E-05,0.00016723,0.00016394
./Shen/shermanACb/shermanACb.mtx,1.533E-05,2.187E-05,1.657E-05,2.437E-05,1.429E-05,1.963E-05,1.698E-05,2.363E-05,1.933E-05,3.104E-05,1.536E-05,2.288E-05,3.463E-05,5.127E-05,0.00016934,0.000165
./vanHeukelum/cage10/cage10.mtx,9.96E-06,9.45E-06,1.017E-05,1.098E-05,8.73E-06,8.55E-06,1.132E-05,1.094E-05,9E-06,8.39E-06,6.02E-06,6.1E-06,3.54E-05,3.948E-05,4.337E-05,4.411E-05
./vanHeukelum/cage11/cage11.mtx,3.68E-05,3.676E-05,1.97E-05,2.028E-05,2.234E-05,2.234E-05,2.315E-05,2.284E-05,2.802E-05,2.764E-05,1.09E-05,9.87E-06,3.634E-05,3.73E-05,0.00016298,0.00016627
./Hohn/sinc12/sinc12.mtx,2.634E-05,2.567E-05,1.492E-05,1.438E-05,1.654E-05,1.515E-05,1.426E-05,1.581E-05,2.631E-05,2.275E-05,1.024E-05,8.86E-06,2.927E-05,3.828E-05,0.00016941,0.00016502
./Hohn/sinc15/sinc15.mtx,5.68E-05,5.363E-05,2.818E-05,2.324E-05,2.75E-05,2.561E-05,2.183E-05,2.273E-05,4.626E-05,4.233E-05,1.678E-05,1.512E-05,4.616E-05,4.348E-05,0.00016665,0.00016809
./Hohn/sinc18/sinc18.mtx,9.685E-05,9.14E-05,4.464E-05,3.529E-05,4.463E-05,4.038E-05,3.307E-05,3.212E-05,7.813E-05,7.525E-05,2.708E-05,2.554E-05,7.488E-05,7.288E-05,0.00017279,0.00017252
./Andrews/Andrews/Andrews.mtx,4.9E-05,3.475E-05,2.159E-05,1.973E-05,3.195E-05,1.686E-05,2.183E-05,1.879E-05,3.296E-05,2.304E-05,1.065E-05,9.29E-06,9.499E-05,3.979E-05,0.0001568,0.00016808
./FEMLAB/poisson3Da/poisson3Da.mtx,4.171E-05,1.988E-05,1.791E-05,1.5E-05,1.91E-05,1.53E-05,1.65E-05,1.7E-05,3.488E-05,1.52E-05,1.307E-05,8.49E-06,4.046E-05,4.41E-05,4.722E-05,4.747E-05
./FEMLAB/sme3Da/sme3Da.mtx,8.169E-05,5.431E-05,3.74E-05,2.532E-05,3.767E-05,2.963E-05,3.619E-05,2.853E-05,7.362E-05,4.178E-05,3.143E-05,1.751E-05,7.947E-05,4.889E-05,5.457E-05,5.436E-05
./FEMLAB/waveguide3D/waveguide3D.mtx,2.025E-05,1.724E-05,1.494E-05,1.419E-05,1.369E-05,1.31E-05,1.597E-05,1.537E-05,1.432E-05,1.325E-05,7.85E-06,7.52E-06,3.984E-05,4.502E-05,0.00016838,0.00016578
./Schenk_IBMNA/c-62/c-62.mtx,9.351E-05,0.00011891,4.006E-05,7.119E-05,4.343E-05,7.457E-05,3.151E-05,4.794E-05,7.29E-05,0.00013138,2.96E-05,5.946E-05,9.284E-05,0.0001576,0.00016594,6.873E-05
./Schenk_IBMNA/c-64/c-64.mtx,0.00026104,0.00023324,0.00030379,0.0002702,0.0002354,0.00021884,0.0002662,0.00024602,0.00038559,0.00034593,0.0003355,0.00029746,0.00077713,0.00070054,0.00115967,0.00055127
./Schenk_IBMNA/c-66/c-66.mtx,0.00013638,0.0001123,7.686E-05,8.541E-05,6.148E-05,8.67E-05,5.096E-05,7.745E-05,0.00014,0.00010927,7.038E-05,6.519E-05,0.00017669,0.00018573,0.00017567,0.00018063
./Schenk_IBMNA/c-67/c-67.mtx,0.00015707,0.00015637,0.00017452,0.00015252,0.00013581,0.00012493,0.00013765,0.00010961,0.00022084,0.00019471,0.00018258,9.441E-05,0.00049294,0.00045217,0.00067577,0.00023534
./Schenk_IBMSDS/2D_27628_bjtcai/2D_27628_bjtcai.mtx,2.358E-05,2.307E-05,1.453E-05,1.465E-05,1.689E-05,1.681E-05,1.8E-05,1.825E-05,1.804E-05,1.822E-05,8.9E-06,8.89E-06,4.216E-05,4.201E-05,0.00016503,0.00016677
./Schenk_IBMSDS/2D_54019_highK/2D_54019_highK.mtx,4.571E-05,4.973E-05,2.309E-05,2.291E-05,2.995E-05,3.065E-05,2.934E-05,2.927E-05,3.666E-05,3.805E-05,1.415E-05,1.408E-05,5.835E-05,5.389E-05,0.00016759,0.0001662
./Schenk_IBMSDS/3D_28984_Tetra/3D_28984_Tetra.mtx,3.139E-05,3.461E-05,2.127E-05,1.793E-05,2.389E-05,2.183E-05,2.289E-05,2.315E-05,2.85E-05,2.57E-05,1.67E-05,1.188E-05,4.58E-05,4.532E-05,0.00016421,0.0001669
./Schenk_IBMSDS/3D_51448_3D/3D_51448_3D.mtx,4.878E-05,5.436E-05,2.809E-05,2.43E-05,3.44E-05,3.25E-05,3.296E-05,3.071E-05,4.172E-05,4.356E-05,2.268E-05,1.803E-05,6.489E-05,6.286E-05,0.00016946,0.00017134
./Schenk_IBMSDS/ibm_matrix_2/ibm_matrix_2.mtx,4.892E-05,5.461E-05,2.77E-05,2.414E-05,3.429E-05,3.261E-05,3.322E-05,3.052E-05,4.173E-05,4.358E-05,2.274E-05,1.8E-05,6.506E-05,6.35E-05,0.00016909,0.00017241
./Schenk_IBMSDS/matrix-new_3/matrix-new_3.mtx,0.00013934,0.00014881,7.991E-05,5.401E-05,8.971E-05,8.16E-05,9.089E-05,6.793E-05,0.00012688,0.00011084,7.231E-05,4.566E-05,0.00017807,0.00012941,0.0002084,0.00018998
./Schenk_ISEI/igbt3/igbt3.mtx,1.308E-05,1.239E-05,1.215E-05,1.19E-05,1.12E-05,1.082E-05,1.072E-05,1.343E-05,1.101E-05,1.061E-05,7.29E-06,7.28E-06,4.359E-05,4.12E-05,4.495E-05,4.605E-05
./Schenk_ISEI/nmos3/nmos3.mtx,2.023E-05,1.865E-05,1.531E-05,1.452E-05,1.557E-05,1.54E-05,1.873E-05,1.849E-05,1.745E-05,1.759E-05,9.25E-06,8.82E-06,4.903E-05,5.037E-05,0.00016744,0.00016741
./Sumner/graphics/graphics.mtx,7.43E-06,7.47E-06,9.49E-06,9.29E-06,7.68E-06,7.57E-06,1.018E-05,1.019E-05,8.58E-06,8.53E-06,6.38E-06,6.38E-06,4.329E-05,4.299E-05,0.00016788,0.00016866
./Sanghavi/ecl32/ecl32.mtx,2.864E-05,3.186E-05,1.742E-05,1.838E-05,1.519E-05,1.786E-05,1.694E-05,1.982E-05,1.974E-05,2.227E-05,8.31E-06,8.64E-06,2.739E-05,3.956E-05,0.00016923,0.00016334
./Sandia/mult_dcop_01/mult_dcop_01.mtx,3.701E-05,4.9E-05,3.73E-05,5.01E-05,3.093E-05,4.071E-05,3.273E-05,4.297E-05,4.592E-05,6.486E-05,3.641E-05,4.963E-05,7.874E-05,0.00010491,0.0001655,0.00016846
./Sandia/mult_dcop_02/mult_dcop_02.mtx,3.716E-05,4.896E-05,3.737E-05,4.97E-05,3.073E-05,4.041E-05,3.273E-05,4.302E-05,4.589E-05,6.478E-05,3.639E-05,4.962E-05,7.874E-05,0.000105,0.00016878,0.00016836
./Sandia/mult_dcop_03/mult_dcop_03.mtx,3.724E-05,4.881E-05,3.715E-05,5.022E-05,3.07E-05,4.055E-05,3.274E-05,4.298E-05,4.594E-05,6.488E-05,3.638E-05,4.951E-05,7.862E-05,0.00010527,0.0001667,0.00016819
./HB/cegb2802/cegb2802.mtx,9.58E-06,9.56E-06,1.009E-05,1.026E-05,8.09E-06,8.68E-06,1.016E-05,1.068E-05,8.15E-06,8.46E-06,6.04E-06,6.15E-06,3.118E-05,3.718E-05,0.00015821,0.00015892
./HB/cegb2919/cegb2919.mtx,1.233E-05,1.332E-05,1.057E-05,1.116E-05,9.37E-06,9.34E-06,1.073E-05,1.166E-05,1.046E-05,1.164E-05,6.47E-06,6.43E-06,3.724E-05,3.337E-05,4.262E-05,4.364E-05
./HB/lock3491/lock3491.mtx,5.27E-06,5.6E-06,9.09E-06,9.01E-06,6.08E-06,5.91E-06,9.08E-06,8.74E-06,5.89E-06,5.63E-06,5.49E-06,5.55E-06,3.312E-05,4.144E-05,4.431E-05,4.326E-05
./HB/man_5976/man_5976.mtx,6.87E-06,6.89E-06,9.91E-06,9.49E-06,7.16E-06,6.92E-06,9.78E-06,9.63E-06,6.67E-06,6.56E-06,5.79E-06,5.95E-06,3.692E-05,4.308E-05,4.369E-05,4.437E-05
./ACUSIM/Pres_Poisson/Pres_Poisson.mtx,3.532E-05,3.53E-05,2.066E-05,2.022E-05,2.323E-05,2.389E-05,2.346E-05,2.282E-05,2.595E-05,2.598E-05,1.308E-05,1.327E-05,5.245E-05,5.716E-05,5.35E-05,5.309E-05
./Rajat/rajat09/rajat09.mtx,5.25E-06,5.43E-06,8.16E-06,8.17E-06,5.92E-06,5.91E-06,8.69E-06,8.79E-06,7.12E-06,7.41E-06,5.49E-06,5.65E-06,4.096E-05,4.171E-05,0.00016936,0.00016666
./Rajat/rajat10/rajat10.mtx,6.15E-06,6.31E-06,8.62E-06,8.57E-06,6.35E-06,6.6E-06,9.17E-06,9.19E-06,7.58E-06,7.87E-06,5.72E-06,5.72E-06,4.128E-05,4.209E-05,0.00016681,0.00016711
./Oberwolfach/gyro_m/gyro_m.mtx,2.155E-05,2.022E-05,1.418E-05,1.458E-05,1.446E-05,1.43E-05,1.564E-05,1.601E-05,1.703E-05,1.56E-05,7.76E-06,7.78E-06,3.631E-05,3.951E-05,0.00016734,0.00016617
./Oberwolfach/t2dah_a/t2dah_a.mtx,9.15E-06,9.08E-06,1.055E-05,1.051E-05,8.91E-06,8.88E-06,1.09E-05,1.091E-05,8.14E-06,8.13E-06,6.53E-06,6.55E-06,4.32E-05,4.507E-05,4.536E-05,4.475E-05
./Oberwolfach/t2dah_e/t2dah_e.mtx,9.13E-06,9.07E-06,1.038E-05,1.043E-05,9.02E-06,8.81E-06,1.094E-05,1.089E-05,8.16E-06,8.18E-06,6.54E-06,6.58E-06,4.303E-05,4.436E-05,4.581E-05,4.501E-05
./Oberwolfach/t3dl_a/t3dl_a.mtx,2.406E-05,2.436E-05,1.637E-05,1.613E-05,1.852E-05,1.86E-05,1.936E-05,1.96E-05,1.989E-05,1.997E-05,9.69E-06,9.85E-06,4.737E-05,4.797E-05,0.00016399,0.00016424
./GHS_indef/aug3dcqp/aug3dcqp.mtx,1.154E-05,8.9E-06,9.72E-06,1.073E-05,9.18E-06,8.47E-06,1.177E-05,1.057E-05,8.65E-06,8.87E-06,6.03E-06,6.13E-06,3.253E-05,4.087E-05,0.00016472,0.00016626
./GHS_indef/c-55/c-55.mtx,8.164E-05,9.381E-05,3.12E-05,5.82E-05,3.769E-05,5.6E-05,2.63E-05,4.111E-05,6.314E-05,0.00010432,2.678E-05,4.896E-05,7.161E-05,0.00012938,0.00016897,6.33E-05
./GHS_indef/c-58/c-58.mtx,0.00011811,0.00016015,5.539E-05,9.064E-05,5.571E-05,9.722E-05,3.584E-05,6.571E-05,0.00011563,0.00019733,4.237E-05,7.52E-05,0.0001257,0.00019422,0.00016734,0.00010192
./GHS_indef/c-59/c-59.mtx,0.00011437,8.551E-05,4.565E-05,5.824E-05,4.483E-05,6.295E-05,3.3E-05,4.232E-05,9.708E-05,9.867E-05,3.521E-05,4.318E-05,0.00010852,0.00013368,0.00016921,6.145E-05
./GHS_indef/c-62ghs/c-62ghs.mtx,9.364E-05,0.00011884,3.919E-05,7.114E-05,4.408E-05,7.287E-05,3.29E-05,5.054E-05,7.262E-05,0.00013127,2.971E-05,5.943E-05,9.235E-05,0.00015785,0.00017007,6.904E-05
./GHS_indef/c-63/c-63.mtx,0.00010197,7.54E-05,4.005E-05,4.869E-05,4.275E-05,4.981E-05,3E-05,3.723E-05,8.662E-05,8.343E-05,2.997E-05,4.622E-05,9.222E-05,0.00011447,0.00016846,5.531E-05
./GHS_indef/c-68/c-68.mtx,0.00014165,8.151E-05,6.89E-05,6.112E-05,6.679E-05,6.438E-05,4.352E-05,5.282E-05,0.00014674,0.00010063,5.708E-05,4.918E-05,0.00016562,0.00014783,0.00017447,7.878E-05
./GHS_indef/c-69/c-69.mtx,0.00014515,0.0001426,5.816E-05,8.865E-05,5.868E-05,9.384E-05,4.492E-05,5.606E-05,0.00010852,0.00016451,4.484E-05,7.465E-05,0.00013617,0.00019998,0.00017256,8.232E-05
./GHS_indef/c-70/c-70.mtx,0.00016579,0.00015912,6.467E-05,8.64E-05,6.791E-05,0.00010469,4.337E-05,7.805E-05,0.00012351,0.00013806,4.895E-05,6.027E-05,0.00014914,0.00018832,0.00017283,0.00013412
./GHS_indef/c-71/c-71.mtx,0.00018049,0.00019814,6.97E-05,0.0001058,7.5E-05,0.00010218,4.746E-05,8.563E-05,0.00014757,0.00019361,5.427E-05,7.776E-05,0.00016738,0.00024373,0.00017659,0.000122
./GHS_indef/c-72/c-72.mtx,0.00016802,0.00015952,7.769E-05,0.00010301,8.333E-05,8.35E-05,4.97E-05,7.59E-05,0.00015583,0.00016432,6.13E-05,8.315E-05,0.00018243,0.00023783,0.00017603,0.00012156
./GHS_indef/copter2/copter2.mtx,4.936E-05,4.544E-05,2.424E-05,2.382E-05,2.666E-05,2.527E-05,2.661E-05,2.877E-05,3.512E-05,3.119E-05,1.239E-05,1.248E-05,5.163E-05,5.347E-05,0.00016617,0.00017124
./GHS_indef/helm3d01/helm3d01.mtx,4.778E-05,2.525E-05,1.896E-05,1.722E-05,2.071E-05,1.65E-05,1.827E-05,1.895E-05,3.518E-05,1.952E-05,1.152E-05,9.04E-06,4.694E-05,4.523E-05,0.00017184,0.00016558
./GHS_indef/k1_san/k1_san.mtx,3.515E-05,3.133E-05,1.984E-05,2.088E-05,2.007E-05,2.091E-05,1.959E-05,2.139E-05,2.371E-05,2.288E-05,1.026E-05,1.033E-05,3.687E-05,5.136E-05,0.00017276,0.00016707
./GHS_indef/mario001/mario001.mtx,1.452E-05,1.451E-05,1.08E-05,1.226E-05,9.72E-06,1.087E-05,1.31E-05,1.302E-05,1.106E-05,1.198E-05,6.4E-06,7.06E-06,3.776E-05,4.677E-05,0.00016421,0.00017019
./GHS_indef/olesnik0/olesnik0.mtx,4.868E-05,4.283E-05,2.426E-05,2.416E-05,2.601E-05,2.473E-05,2.302E-05,2.554E-05,3.153E-05,2.834E-05,1.242E-05,1.228E-05,4.601E-05,5.866E-05,0.00017543,0.00017064
./GHS_indef/stokes128/stokes128.mtx,2.82E-05,2.599E-05,1.607E-05,1.695E-05,1.845E-05,1.942E-05,1.904E-05,2.104E-05,2.056E-05,2.01E-05,9.78E-06,1.021E-05,3.677E-05,5.441E-05,0.00016866,0.00016508
./GHS_indef/stokes64/stokes64.mtx,7.91E-06,7.82E-06,9.55E-06,9.66E-06,7.77E-06,8.16E-06,1.023E-05,1.026E-05,7.1E-06,8.68E-06,6.07E-06,6.32E-06,3.707E-05,4.343E-05,0.00016074,0.00015764
./GHS_indef/stokes64s/stokes64s.mtx,7.91E-06,7.75E-06,9.61E-06,9.73E-06,7.73E-06,8.03E-06,1.04E-05,1.02E-05,7.1E-06,8.88E-06,6.05E-06,6.22E-06,3.711E-05,4.347E-05,0.00016257,0.00016428
./GHS_psdef/copter1/copter1.mtx,7.79E-06,7.96E-06,9.21E-06,9.66E-06,7.27E-06,7.37E-06,9.86E-06,9.81E-06,7.09E-06,7.87E-06,5.93E-06,5.84E-06,4.172E-05,4.188E-05,0.00016745,0.00016611
./GHS_psdef/copter2/copter2.mtx,3.762E-05,3.152E-05,1.899E-05,1.902E-05,1.956E-05,1.661E-05,2.048E-05,1.807E-05,2.615E-05,2.091E-05,8.57E-06,9.11E-06,3.332E-05,5.292E-05,0.00016614,0.00016634
